Codigo;Producto;Cantidad; UnitPrice; Neto; Iva; Total;Despacho;Referencia;;
H52-030B3;PLASTIC TOOL; 432 ; 319,46 ; 138.006,31   ; 28.981,32   ; 166.987,63   ;221532J;JUAN110;;
H50-031A1;HAIR ACCESORY; 120 ; 1.064,86 ; 127.783,62   ; 26.834,56   ; 154.618,18   ;221532J;JUAN110;;
H50-032A1;HAIR ACCESORY; 720 ; 159,73 ; 115.005,25   ; 24.151,10   ; 139.156,36   ;221532J;JUAN110;;
H50-032B1;HAIR ACCESORY; 720 ; 159,73 ; 115.005,25   ; 24.151,10   ; 139.156,36   ;221532J;JUAN110;;
H50-032C1;HAIR ACCESORY; 720 ; 159,73 ; 115.005,25   ; 24.151,10   ; 139.156,36   ;221532J;JUAN110;;
H50-032D1;HAIR ACCESORY; 720 ; 159,73 ; 115.005,25   ; 24.151,10   ; 139.156,36   ;221532J;JUAN110;;
H50-032E1;HAIR ACCESORY; 720 ; 159,73 ; 115.005,25   ; 24.151,10   ; 139.156,36   ;221532J;JUAN110;;
H50-032F1;HAIR ACCESORY; 720 ; 159,73 ; 115.005,25   ; 24.151,10   ; 139.156,36   ;221532J;JUAN110;;
H50-032G1;HAIR ACCESORY; 720 ; 159,73 ; 115.005,25   ; 24.151,10   ; 139.156,36   ;221532J;JUAN110;;
H50-032H1;HAIR ACCESORY; 720 ; 159,73 ; 115.005,25   ; 24.151,10   ; 139.156,36   ;221532J;JUAN110;;
H50-032I1;HAIR ACCESORY; 720 ; 159,73 ; 115.005,25   ; 24.151,10   ; 139.156,36   ;221532J;JUAN110;;
H50-032J1;HAIR ACCESORY; 720 ; 159,73 ; 115.005,25   ; 24.151,10   ; 139.156,36   ;221532J;JUAN110;;
H50-032K1;HAIR ACCESORY; 720 ; 159,73 ; 115.005,25   ; 24.151,10   ; 139.156,36   ;221532J;JUAN110;;
H50-031B1;HAIR ACCESORY; 120 ; 878,51 ; 105.421,48   ; 22.138,51   ; 127.560,00   ;221532J;JUAN110;;
LK55-029A2;PLASTIC JAR; 400 ; 186,35 ; 74.540,44   ; 15.653,49   ; 90.193,94   ;221532J;JUAN110;;
H52-030S3;STEEL CLAWS; 144 ; 505,81 ; 72.836,66   ; 15.295,70   ; 88.132,36   ;221532J;JUAN110;;
H52-005A20;STAINLESS STEEL STICKS;30000; 159,20   ; 4.775.866,89   ; 1.002.932,05   ; 5.778.798,94   ;213247N;JUAN109;;
H52-008B50;PLASTIC MOULD;7200; 530,65   ; 3.820.693,51   ; 802.345,64   ; 4.623.039,15   ;213247N;JUAN109;;
H52-008A40;PLASTIC MOULD;9600; 371,46   ; 3.565.980,61   ; 748.855,93   ; 4.314.836,54   ;213247N;JUAN109;;
H52-008C40;PLASTIC MOULD;5760; 530,65   ; 3.056.554,81   ; 641.876,51   ; 3.698.431,32   ;213247N;JUAN109;;
H52-010G24;PLASTIC MOULD;4608; 663,31   ; 3.056.554,81   ; 641.876,51   ; 3.698.431,32   ;213247N;JUAN109;;
H52-010P12;PLASTIC MOULD;2880; 530,65   ; 1.528.277,41   ; 320.938,26   ; 1.849.215,66   ;213247N;JUAN109;;
H52-010C12;PLASTIC MOULD;2880; 477,59   ; 1.375.449,66   ; 288.844,43   ; 1.664.294,09   ;213247N;JUAN109;;
H52-010I12;PLASTIC MOULD;2880; 477,59   ; 1.375.449,66   ; 288.844,43   ; 1.664.294,09   ;213247N;JUAN109;;
H52-010Q12;PLASTIC MOULD;2880; 477,59   ; 1.375.449,66   ; 288.844,43   ; 1.664.294,09   ;213247N;JUAN109;;
H52-010S12;PLASTIC MOULD;2880; 477,59   ; 1.375.449,66   ; 288.844,43   ; 1.664.294,09   ;213247N;JUAN109;;
H52-010T12;PLASTIC MOULD;2880; 477,59   ; 1.375.449,66   ; 288.844,43   ; 1.664.294,09   ;213247N;JUAN109;;
H52-010Y12;PLASTIC MOULD;2880; 477,59   ; 1.375.449,66   ; 288.844,43   ; 1.664.294,09   ;213247N;JUAN109;;
H52-010K12;PLASTIC MOULD;2880; 451,05   ; 1.299.035,79   ; 272.797,52   ; 1.571.833,31   ;213247N;JUAN109;;
H52-010R12;PLASTIC MOULD;2880; 451,05   ; 1.299.035,79   ; 272.797,52   ; 1.571.833,31   ;213247N;JUAN109;;
H52-010D12;PLASTIC MOULD;2880; 424,52   ; 1.222.621,92   ; 256.750,60   ; 1.479.372,53   ;213247N;JUAN109;;
H52-010N12;PLASTIC MOULD;2880; 424,52   ; 1.222.621,92   ; 256.750,60   ; 1.479.372,53   ;213247N;JUAN109;;
H52-007A30;PLASTIC MOULD;7200; 159,20   ; 1.146.208,05   ; 240.703,69   ; 1.386.911,75   ;213247N;JUAN109;;
H52-010B12;PLASTIC MOULD;2880; 397,99   ; 1.146.208,05   ; 240.703,69   ; 1.386.911,75   ;213247N;JUAN109;;
H52-010F12;PLASTIC MOULD;2880; 397,99   ; 1.146.208,05   ; 240.703,69   ; 1.386.911,75   ;213247N;JUAN109;;
H52-010J12;PLASTIC MOULD;2880; 397,99   ; 1.146.208,05   ; 240.703,69   ; 1.386.911,75   ;213247N;JUAN109;;
H52-010M12;PLASTIC MOULD;2880; 397,99   ; 1.146.208,05   ; 240.703,69   ; 1.386.911,75   ;213247N;JUAN109;;
H52-010Z12;PLASTIC MOULD;2880; 371,46   ; 1.069.794,18   ; 224.656,78   ; 1.294.450,96   ;213247N;JUAN109;;
H52-010H12;PLASTIC MOULD;2880; 344,92   ; 993.380,31   ; 208.609,87   ; 1.201.990,18   ;213247N;JUAN109;;
H52-010L12;PLASTIC MOULD;2880; 291,86   ; 840.552,57   ; 176.516,04   ; 1.017.068,61   ;213247N;JUAN109;;
H60-011B7;PLASTIC PHOTOFRAME;336; 1.989,94   ; 668.621,36   ; 140.410,49   ; 809.031,85   ;213247N;JUAN109;;
H60-011D7;PLASTIC PHOTOFRAME;336; 1.989,94   ; 668.621,36   ; 140.410,49   ; 809.031,85   ;213247N;JUAN109;;
H52-006A20;TEXTIL SLING;1700; 371,46   ; 631.475,73   ; 132.609,90   ; 764.085,64   ;213247N;JUAN109;;
H60-011N5;PLASTIC PHOTOFRAME;240; 2.387,93   ; 573.104,03   ; 120.351,85   ; 693.455,87   ;213247N;JUAN109;;
H60-011O5;PLASTIC PHOTOFRAME;240; 2.387,93   ; 573.104,03   ; 120.351,85   ; 693.455,87   ;213247N;JUAN109;;
H60-012G5;PLASTIC OFFICE ITEM;240; 2.228,74   ; 534.897,09   ; 112.328,39   ; 647.225,48   ;213247N;JUAN109;;
H60-011S5;PLASTIC OFFICE ITEM;240; 2.122,61   ; 509.425,80   ; 106.979,42   ; 616.405,22   ;213247N;JUAN109;;
H60-012Y5;PLASTIC OFFICE ITEM;240; 2.122,61   ; 509.425,80   ; 106.979,42   ; 616.405,22   ;213247N;JUAN109;;
H52-002I10;LED SIGN;200; 2.494,06   ; 498.812,76   ; 104.750,68   ; 603.563,44   ;213247N;JUAN109;;
H52-002J10;LED SIGN;200; 2.494,06   ; 498.812,76   ; 104.750,68   ; 603.563,44   ;213247N;JUAN109;;
H60-011E5;PLASTIC PHOTOFRAME;240; 1.989,94   ; 477.586,69   ; 100.293,20   ; 577.879,89   ;213247N;JUAN109;;
H60-011F5;PLASTIC PHOTOFRAME;240; 1.989,94   ; 477.586,69   ; 100.293,20   ; 577.879,89   ;213247N;JUAN109;;
H60-011G5;PLASTIC PHOTOFRAME;240; 1.989,94   ; 477.586,69   ; 100.293,20   ; 577.879,89   ;213247N;JUAN109;;
H58-017A4;STEEL HOLDER;288; 1.485,83   ; 427.917,67   ; 89.862,71   ; 517.780,38   ;213247N;JUAN109;;
H58-017B4;STEEL HOLDER;288; 1.485,83   ; 427.917,67   ; 89.862,71   ; 517.780,38   ;213247N;JUAN109;;
H58-017C4;STEEL HOLDER;288; 1.485,83   ; 427.917,67   ; 89.862,71   ; 517.780,38   ;213247N;JUAN109;;
H58-017D4;STEEL HOLDER;288; 1.485,83   ; 427.917,67   ; 89.862,71   ; 517.780,38   ;213247N;JUAN109;;
H58-017E4;STEEL HOLDER;288; 1.485,83   ; 427.917,67   ; 89.862,71   ; 517.780,38   ;213247N;JUAN109;;
H58-017F4;STEEL HOLDER;288; 1.485,83   ; 427.917,67   ; 89.862,71   ; 517.780,38   ;213247N;JUAN109;;
H58-017G4;STEEL HOLDER;288; 1.485,83   ; 427.917,67   ; 89.862,71   ; 517.780,38   ;213247N;JUAN109;;
H58-017H4;STEEL HOLDER;288; 1.485,83   ; 427.917,67   ; 89.862,71   ; 517.780,38   ;213247N;JUAN109;;
H58-017I4;STEEL HOLDER;288; 1.485,83   ; 427.917,67   ; 89.862,71   ; 517.780,38   ;213247N;JUAN109;;
H58-017J4;STEEL HOLDER;288; 1.485,83   ; 427.917,67   ; 89.862,71   ; 517.780,38   ;213247N;JUAN109;;
H58-017K4;STEEL HOLDER;288; 1.485,83   ; 427.917,67   ; 89.862,71   ; 517.780,38   ;213247N;JUAN109;;
H52-020B5;LED SIGN;500; 583,72   ; 291.858,53   ; 61.290,29   ; 353.148,82   ;213247N;JUAN109;;
H52-020C5;LED SIGN;500; 583,72   ; 291.858,53   ; 61.290,29   ; 353.148,82   ;213247N;JUAN109;;
H51-005C7;DOMESTIC BRUSH;1060; 265,33   ; 281.245,49   ; 59.061,55   ; 340.307,05   ;213247N;JUAN109;;
H58-017M2;PLASTIC ORNAMENT;144; 1.857,28   ; 267.448,55   ; 56.164,19   ; 323.612,74   ;213247N;JUAN109;;
H58-017N2;PLASTIC ORNAMENT;144; 1.857,28   ; 267.448,55   ; 56.164,19   ; 323.612,74   ;213247N;JUAN109;;
H58-017O2;PLASTIC ORNAMENT;144; 1.857,28   ; 267.448,55   ; 56.164,19   ; 323.612,74   ;213247N;JUAN109;;
H58-017Q2;PLASTIC ORNAMENT;144; 1.857,28   ; 267.448,55   ; 56.164,19   ; 323.612,74   ;213247N;JUAN109;;
H52-010X5;PLASTIC MOULD;595; 424,52   ; 252.590,29   ; 53.043,96   ; 305.634,25   ;213247N;JUAN109;;
H52-002H3;LED SIGN;54; 4.457,48   ; 240.703,69   ; 50.547,78   ; 291.251,47   ;213247N;JUAN109;;
H52-020D5;LED SIGN;500; 477,59   ; 238.793,34   ; 50.146,60   ; 288.939,95   ;213247N;JUAN109;;
H52-020F5;LED SIGN;500; 477,59   ; 238.793,34   ; 50.146,60   ; 288.939,95   ;213247N;JUAN109;;
H52-002G3;LED SIGN;96; 2.387,93   ; 229.241,61   ; 48.140,74   ; 277.382,35   ;213247N;JUAN109;;
H52-002F3;LED SIGN;150; 1.459,29   ; 218.893,90   ; 45.967,72   ; 264.861,62   ;213247N;JUAN109;;
H51-006A20;PLASTIC ROLLER;8; 159,20   ; 1.273,56   ; 267,45   ; 1.541,01   ;213247N;JUAN109;;
H53-019B10;PLASTIC MAT; 800 ; 1.258,18 ; 1.006.541,61   ; 211.373,74   ; 1.217.915,35   ;211674P;JUAN108;;
H53-019C10;PLASTIC MAT; 800 ; 1.258,18 ; 1.006.541,61   ; 211.373,74   ; 1.217.915,35   ;211674P;JUAN108;;
H53-019D10;PLASTIC MAT; 800 ; 1.258,18 ; 1.006.541,61   ; 211.373,74   ; 1.217.915,35   ;211674P;JUAN108;;
H53-019E10;PLASTIC MAT; 800 ; 1.258,18 ; 1.006.541,61   ; 211.373,74   ; 1.217.915,35   ;211674P;JUAN108;;
H53-019F10;PLASTIC MAT; 800 ; 1.258,18 ; 1.006.541,61   ; 211.373,74   ; 1.217.915,35   ;211674P;JUAN108;;
H53-019G10;PLASTIC MAT; 800 ; 1.258,18 ; 1.006.541,61   ; 211.373,74   ; 1.217.915,35   ;211674P;JUAN108;;
H50-006D10;PLASTIC MOULD; 2.400 ; 183,48 ; 440.361,95   ; 92.476,01   ; 532.837,96   ;211674P;JUAN108;;
H51-006A20;PLASTIC ROLLER; 800 ; 498,03 ; 398.422,72   ; 83.668,77   ; 482.091,49   ;211674P;JUAN108;;
H51-030B5;SOCKS; 2.500 ; 157,27 ; 393.180,32   ; 82.567,87   ; 475.748,18   ;211674P;JUAN108;;
H50-008B10;PLASTIC MOULD; 1.235 ; 314,54 ; 388.462,15   ; 81.577,05   ; 470.039,20   ;211674P;JUAN108;;
H50-008A3;PLASTIC MOULD; 720 ; 471,82 ; 339.707,79   ; 71.338,64   ; 411.046,43   ;211674P;JUAN108;;
H51-005A7;DOMESTIC BRUSH; 1.260 ; 262,12 ; 330.271,47   ; 69.357,01   ; 399.628,47   ;211674P;JUAN108;;
H51-005B7;DOMESTIC BRUSH; 840 ; 393,18 ; 330.271,47   ; 69.357,01   ; 399.628,47   ;211674P;JUAN108;;
H51-050A4;PLASTIC HOLDER; 2.000 ; 157,27 ; 314.544,25   ; 66.054,29   ; 380.598,55   ;211674P;JUAN108;;
H49-012D5;PLASTIC MOULD; 1.200 ; 235,91 ; 283.089,83   ; 59.448,86   ; 342.538,69   ;211674P;JUAN108;;
H50-011D5;PLASTIC MOULD; 500 ; 550,45 ; 275.226,22   ; 57.797,51   ; 333.023,73   ;211674P;JUAN108;;
H49-012B3;PLASTIC MOULD; 360 ; 760,15 ; 273.653,50   ; 57.467,24   ; 331.120,74   ;211674P;JUAN108;;
H49-012A3;PLASTIC MOULD; 360 ; 733,94 ; 264.217,17   ; 55.485,61   ; 319.702,78   ;211674P;JUAN108;;
H49-012C3;PLASTIC MOULD; 360 ; 733,94 ; 264.217,17   ; 55.485,61   ; 319.702,78   ;211674P;JUAN108;;
H50-006A5;PLASTIC MOULD; 1.200 ; 209,70 ; 251.635,40   ; 52.843,43   ; 304.478,84   ;211674P;JUAN108;;
H50-006B5;PLASTIC MOULD; 500 ; 498,03 ; 249.014,20   ; 52.292,98   ; 301.307,18   ;211674P;JUAN108;;
H51-016A2;SOCKS; 1.100 ; 209,70 ; 230.665,79   ; 48.439,81   ; 279.105,60   ;211674P;JUAN108;;
H51-016B2;SOCKS; 1.100 ; 209,70 ; 230.665,79   ; 48.439,81   ; 279.105,60   ;211674P;JUAN108;;
H51-016C2;SOCKS; 1.100 ; 209,70 ; 230.665,79   ; 48.439,81   ; 279.105,60   ;211674P;JUAN108;;
H51-016D2;SOCKS; 1.100 ; 209,70 ; 230.665,79   ; 48.439,81   ; 279.105,60   ;211674P;JUAN108;;
H51-016E2;SOCKS; 1.100 ; 209,70 ; 230.665,79   ; 48.439,81   ; 279.105,60   ;211674P;JUAN108;;
H51-016F2;SOCKS; 1.100 ; 209,70 ; 230.665,79   ; 48.439,81   ; 279.105,60   ;211674P;JUAN108;;
H51-016G2;SOCKS; 1.100 ; 209,70 ; 230.665,79   ; 48.439,81   ; 279.105,60   ;211674P;JUAN108;;
H51-016H2;SOCKS; 1.100 ; 209,70 ; 230.665,79   ; 48.439,81   ; 279.105,60   ;211674P;JUAN108;;
H51-016I2;SOCKS; 1.100 ; 209,70 ; 230.665,79   ; 48.439,81   ; 279.105,60   ;211674P;JUAN108;;
H51-016J2;SOCKS; 1.100 ; 209,70 ; 230.665,79   ; 48.439,81   ; 279.105,60   ;211674P;JUAN108;;
H51-016K2;SOCKS; 1.100 ; 209,70 ; 230.665,79   ; 48.439,81   ; 279.105,60   ;211674P;JUAN108;;
H51-016L2;SOCKS; 1.100 ; 209,70 ; 230.665,79   ; 48.439,81   ; 279.105,60   ;211674P;JUAN108;;
H51-016M2;SOCKS; 1.100 ; 209,70 ; 230.665,79   ; 48.439,81   ; 279.105,60   ;211674P;JUAN108;;
H51-016O2;SOCKS; 1.100 ; 209,70 ; 230.665,79   ; 48.439,81   ; 279.105,60   ;211674P;JUAN108;;
H51-016P2;SOCKS; 1.100 ; 209,70 ; 230.665,79   ; 48.439,81   ; 279.105,60   ;211674P;JUAN108;;
H50-022A20;PLASTIC PROTECTOR; 4.105 ; 212,17 ; 870.951,45   ; 182.899,81   ; 1.053.851,26   ;198203R;JUAN107;;
H60-017M5;METAL BUCKET; 240 ; 2.784,71 ; 668.330,59   ; 140.349,42   ; 808.680,02   ;198203R;JUAN107;;
H60-017O5;METAL BUCKET; 240 ; 2.784,71 ; 668.330,59   ; 140.349,42   ; 808.680,02   ;198203R;JUAN107;;
H60-017P5;METAL BUCKET; 240 ; 2.731,67 ; 655.600,49   ; 137.676,10   ; 793.276,59   ;198203R;JUAN107;;
H49-017F7;USB HAND FAN; 840 ; 769,11 ; 646.052,91   ; 135.671,11   ; 781.724,02   ;198203R;JUAN107;;
H49-017G7;USB HAND FAN; 840 ; 769,11 ; 646.052,91   ; 135.671,11   ; 781.724,02   ;198203R;JUAN107;;
H60-016U5;METAL BUCKET; 240 ; 2.652,11 ; 636.505,33   ; 133.666,12   ; 770.171,44   ;198203R;JUAN107;;
H60-017B5;METAL BUCKET; 240 ; 2.625,58 ; 630.140,27   ; 132.329,46   ; 762.469,73   ;198203R;JUAN107;;
H60-017C5;METAL BUCKET; 240 ; 2.625,58 ; 630.140,27   ; 132.329,46   ; 762.469,73   ;198203R;JUAN107;;
H49-017B7;USB HAND FAN; 1.176 ; 530,42 ; 623.775,22   ; 130.992,80   ; 754.768,02   ;198203R;JUAN107;;
H60-016J5;BATHROOM FLOOR CARPET; 240 ; 2.413,42 ; 579.219,85   ; 121.636,17   ; 700.856,01   ;198203R;JUAN107;;
H60-016K5;BATHROOM FLOOR CARPET; 240 ; 2.413,42 ; 579.219,85   ; 121.636,17   ; 700.856,01   ;198203R;JUAN107;;
H60-015J5;BATHROOM FLOOR CARPET; 240 ; 2.386,89 ; 572.854,79   ; 120.299,51   ; 693.154,30   ;198203R;JUAN107;;
H60-016P5;BATHROOM FLOOR CARPET; 240 ; 2.386,89 ; 572.854,79   ; 120.299,51   ; 693.154,30   ;198203R;JUAN107;;
H60-016Q5;BATHROOM FLOOR CARPET; 240 ; 2.386,89 ; 572.854,79   ; 120.299,51   ; 693.154,30   ;198203R;JUAN107;;
H60-016W5;BATHROOM FLOOR CARPET; 240 ; 2.386,89 ; 572.854,79   ; 120.299,51   ; 693.154,30   ;198203R;JUAN107;;
H49-017D7;USB HAND FAN; 420 ; 1.352,57 ; 568.081,00   ; 119.297,01   ; 687.378,01   ;198203R;JUAN107;;
H49-017E7;USB HAND FAN; 420 ; 1.352,57 ; 568.081,00   ; 119.297,01   ; 687.378,01   ;198203R;JUAN107;;
H60-015M5;BATHROOM FLOOR CARPET; 240 ; 2.360,37 ; 566.489,74   ; 118.962,85   ; 685.452,59   ;198203R;JUAN107;;
H60-016V5;BATHROOM FLOOR CARPET; 240 ; 2.360,37 ; 566.489,74   ; 118.962,85   ; 685.452,59   ;198203R;JUAN107;;
H60-015K5;BATHROOM FLOOR CARPET; 240 ; 2.280,81 ; 547.394,58   ; 114.952,86   ; 662.347,44   ;198203R;JUAN107;;
H60-015L5;BATHROOM FLOOR CARPET; 240 ; 2.280,81 ; 547.394,58   ; 114.952,86   ; 662.347,44   ;198203R;JUAN107;;
H60-016A5;BATHROOM FLOOR CARPET; 240 ; 2.174,73 ; 521.934,37   ; 109.606,22   ; 631.540,58   ;198203R;JUAN107;;
H60-016B5;BATHROOM FLOOR CARPET; 240 ; 2.174,73 ; 521.934,37   ; 109.606,22   ; 631.540,58   ;198203R;JUAN107;;
H60-016C5;BATHROOM FLOOR CARPET; 240 ; 2.174,73 ; 521.934,37   ; 109.606,22   ; 631.540,58   ;198203R;JUAN107;;
H50-005C10;PLASTIC MOULD; 2.400 ; 212,17 ; 509.204,26   ; 106.932,89   ; 616.137,16   ;198203R;JUAN107;;
H60-016Z5;BATHROOM FLOOR CARPET; 240 ; 2.121,68 ; 509.204,26   ; 106.932,89   ; 616.137,16   ;198203R;JUAN107;;
H60-017J5;BATHROOM FLOOR CARPET; 240 ; 2.121,68 ; 509.204,26   ; 106.932,89   ; 616.137,16   ;198203R;JUAN107;;
H60-017F5;BATHROOM FLOOR CARPET; 240 ; 2.095,16 ; 502.839,21   ; 105.596,23   ; 608.435,44   ;198203R;JUAN107;;
H60-017G5;BATHROOM FLOOR CARPET; 240 ; 2.042,12 ; 490.109,10   ; 102.922,91   ; 593.032,01   ;198203R;JUAN107;;
H60-016S5;PLASTIC PHOTOFRAME; 240 ; 1.909,52 ; 458.283,83   ; 96.239,61   ; 554.523,44   ;198203R;JUAN107;;
H60-016T5;PLASTIC PHOTOFRAME; 240 ; 1.909,52 ; 458.283,83   ; 96.239,61   ; 554.523,44   ;198203R;JUAN107;;
H60-017E5;PLASTIC PHOTOFRAME; 240 ; 1.909,52 ; 458.283,83   ; 96.239,61   ; 554.523,44   ;198203R;JUAN107;;
H49-010T20;PLASTIC MOULD; 2.152 ; 212,17 ; 456.586,49   ; 95.883,16   ; 552.469,65   ;198203R;JUAN107;;
H60-016H5;PLASTIC PHOTOFRAME; 240 ; 1.882,99 ; 451.918,78   ; 94.902,94   ; 546.821,73   ;198203R;JUAN107;;
H60-017D5;PLASTIC PHOTOFRAME; 240 ; 1.882,99 ; 451.918,78   ; 94.902,94   ; 546.821,73   ;198203R;JUAN107;;
H60-017A5;BATHROOM FLOOR CARPET; 192 ; 2.254,29 ; 432.823,62   ; 90.892,96   ; 523.716,58   ;198203R;JUAN107;;
H49-011H3;CERAMIC POT; 24 ; 13.923,55 ; 334.165,30   ; 70.174,71   ; 404.340,01   ;198203R;JUAN107;;
H49-011G3;CERAMIC POT; 24 ; 12.862,71 ; 308.705,08   ; 64.828,07   ; 373.533,15   ;198203R;JUAN107;;
H49-011K3;CERAMIC POT; 18 ; 17.132,60 ; 308.386,83   ; 64.761,23   ; 373.148,06   ;198203R;JUAN107;;
H49-011I3;CERAMIC POT; 24 ; 12.305,77 ; 295.338,47   ; 62.021,08   ; 357.359,55   ;198203R;JUAN107;;
IFIN-T004-22P;STEEL HOLDER; 3.160 ; 79,56 ; 251.419,60   ; 52.798,12   ; 304.217,72   ;198203R;JUAN107;;
H49-011N3;CERAMIC POT; 12 ; 16.071,76 ; 192.861,11   ; 40.500,83   ; 233.361,95   ;198203R;JUAN107;;
PW22123022530;LACE MACHINE; 144 ; 1.166,93 ; 168.037,41   ; 35.287,86   ; 203.325,26   ;198203R;JUAN107;;
H49-011M3;CERAMIC POT; 12 ; 13.923,55 ; 167.082,65   ; 35.087,36   ; 202.170,00   ;198203R;JUAN107;;
DIY-E018-17;PLASTIC MOULD; 1.050 ; 132,61 ; 139.235,54   ; 29.239,46   ; 168.475,00   ;198203R;JUAN107;;
H50-019B2;PLASTIC MOULD; 400 ; 344,77 ; 137.909,49   ; 28.960,99   ; 166.870,48   ;198203R;JUAN107;;
H50-019L5;PLASTIC MOULD; 600 ; 212,17 ; 127.301,07   ; 26.733,22   ; 154.034,29   ;198203R;JUAN107;;
H50-019M2;PLASTIC MOULD; 400 ; 318,25 ; 127.301,07   ; 26.733,22   ; 154.034,29   ;198203R;JUAN107;;
H50-019A2;PLASTIC MOULD; 400 ; 291,73 ; 116.692,64   ; 24.505,46   ; 141.198,10   ;198203R;JUAN107;;
X-IFIN-H047-G;STEEL HOLDER; 1.425 ; 79,56 ; 113.377,51   ; 23.809,28   ; 137.186,79   ;198203R;JUAN107;;
PW-WG28920-01;PLASTIC MOULD; 451 ; 238,69 ; 107.648,96   ; 22.606,28   ; 130.255,25   ;198203R;JUAN107;;
PW-WG61505-06;PLASTIC MOULD; 198 ; 477,38 ; 94.521,04   ; 19.849,42   ; 114.370,46   ;198203R;JUAN107;;
DIY-L005-06;PLASTIC MOULD; 355 ; 265,21 ; 94.149,75   ; 19.771,45   ; 113.921,19   ;198203R;JUAN107;;
PW-WG28920-01;PLASTIC MOULD; 383 ; 238,69 ; 91.418,08   ; 19.197,80   ; 110.615,87   ;198203R;JUAN107;;
HAMS-PW0001-04;PLASTIC MOULD; 254 ; 344,77 ; 87.572,52   ; 18.390,23   ; 105.962,75   ;198203R;JUAN107;;
DIY-P010-28;PLASTIC MOULD; 252 ; 344,77 ; 86.882,98   ; 18.245,43   ; 105.128,40   ;198203R;JUAN107;;
PW-WG31610-01;COSMETIC BRUSH; 400 ; 212,17 ; 84.867,38   ; 17.822,15   ; 102.689,53   ;198203R;JUAN107;;
H50-019C1;PLASTIC MOULD; 200 ; 397,82 ; 79.563,17   ; 16.708,26   ; 96.271,43   ;198203R;JUAN107;;
H50-019J1;PLASTIC MOULD; 200 ; 397,82 ; 79.563,17   ; 16.708,26   ; 96.271,43   ;198203R;JUAN107;;
X-AJEW-F030-01-50x50mm;PLASTIC MOULD; 600 ; 132,61 ; 79.563,17   ; 16.708,26   ; 96.271,43   ;198203R;JUAN107;;
DIY-F041-20B;PLASTIC MOULD; 594 ; 132,61 ; 78.767,53   ; 16.541,18   ; 95.308,72   ;198203R;JUAN107;;
DIY-E018-06;PLASTIC MOULD; 680 ; 106,08 ; 72.137,27   ; 15.148,83   ; 87.286,10   ;198203R;JUAN107;;
H50-019G1;PLASTIC MOULD; 200 ; 291,73 ; 58.346,32   ; 12.252,73   ; 70.599,05   ;198203R;JUAN107;;
H50-019I1;PLASTIC MOULD; 200 ; 265,21 ; 53.042,11   ; 11.138,84   ; 64.180,95   ;198203R;JUAN107;;
H50-019E1;PLASTIC MOULD; 200 ; 212,17 ; 42.433,69   ; 8.911,07   ; 51.344,76   ;198203R;JUAN107;;
AJEW-OC0002-62;SEAL; 40 ; 928,24 ; 37.129,48   ; 7.797,19   ; 44.926,67   ;198203R;JUAN107;;
MRMJ-GF0003-26;METAL NAIL FILE; 100 ; 371,29 ; 37.129,48   ; 7.797,19   ; 44.926,67   ;198203R;JUAN107;;
H50-019H1;PLASTIC MOULD; 200 ; 185,65 ; 37.129,48   ; 7.797,19   ; 44.926,67   ;198203R;JUAN107;;
AJEW-I067-B04;SEAL; 205 ; 159,13 ; 32.620,90   ; 6.850,39   ; 39.471,29   ;198203R;JUAN107;;
MRMJ-PW0004-04G;RAIN COURTAIN; 300 ; 106,08 ; 31.825,27   ; 6.683,31   ; 38.508,57   ;198203R;JUAN107;;
MRMJ-PW0004-04S;RAIN COURTAIN; 300 ; 106,08 ; 31.825,27   ; 6.683,31   ; 38.508,57   ;198203R;JUAN107;;
H50-003B50;PLASTIC MOULD; 7.200 ; 462,80 ; 3.332.124,14   ; 699.746,07   ; 4.031.870,21   ;199253A;JUAN106;;
H46-032C15;PLASTIC DRESSING; 5.400 ; 565,64 ; 3.054.447,13   ; 641.433,90   ; 3.695.881,03   ;199253A;JUAN106;;
H52-003B20;METAL SPATULE; 5.760 ; 514,22 ; 2.961.888,12   ; 621.996,51   ; 3.583.884,63   ;199253A;JUAN106;;
H46-032B15;PLASTIC DRESSING; 12.600 ; 205,69 ; 2.591.652,11   ; 544.246,94   ; 3.135.899,05   ;199253A;JUAN106;;
H46-032D12;PLASTIC DRESSING; 3.600 ; 668,48 ; 2.406.534,10   ; 505.372,16   ; 2.911.906,26   ;199253A;JUAN106;;
H46-032F10;PLASTIC HOLDER; 2.000 ; 1.156,99 ; 2.313.975,10   ; 485.934,77   ; 2.799.909,87   ;199253A;JUAN106;;
H46-032E10;PLASTIC DRESSING; 2.400 ; 822,75 ; 1.974.592,08   ; 414.664,34   ; 2.389.256,42   ;199253A;JUAN106;;
H50-050A1;TENT; 2 ; 642.770,86 ; 1.285.541,72   ; 269.963,76   ; 1.555.505,48   ;199253A;JUAN106;;
H49-016A10;USB HAND FAN; 1.440 ; 642,77 ; 925.590,04   ; 194.373,91   ; 1.119.963,95   ;199253A;JUAN106;;
H49-016D7;USB HAND FAN; 420 ; 1.928,31 ; 809.891,28   ; 170.077,17   ; 979.968,45   ;199253A;JUAN106;;
H49-016C10;USB HAND FAN; 1.440 ; 539,93 ; 777.495,63   ; 163.274,08   ; 940.769,72   ;199253A;JUAN106;;
